nombre,avance,monto,direccion,comuna,barrio,fecha_inicio,fecha_fin,tipo,descripcion
Hospital Durand - Remodelación Y Reubicación Servicio Anatomí­a Patológica,100.0,0.0,Diaz Velez Av. 5044,6,Caballito,2017-07-26,2018-10-31,Salud,"La obra de arquitectura consistió en la remodelación del 5to piso del Pabellón Romano del Hospital Gral. de Agudos Durand, donde se ubicó el servicio de anatomí­a patológica, servicio que funcionaba en el Edificio VII del Hospital. La superficie cubierta aproximada de intervención fue de 240 m2. La planta fí­sica cuenta con: laboratorio de histologí­a, macroscopia, citologí­a, inmunohistoquí­mica, locales de diagnóstico de citologí­a e inmunohistoquí­mica, y locales de apoyo tal como, jefatura, jefe de sección de médicos, estar personal, local de residentes, secretaria, depósito y vestuario de personal."
Hospital Penna - Infraestructura y seguridad - 1° Etapa,100.0,0.0,"Chutro, Pedro, Prof., Dr. 3380",4,Parque Patricios,2016-09-23,2017-07-31,Salud,"La primer etapa de la obra de seguridad consistió en la colocación de rejas de seguridad sobre frente de edificio de guardia (acceso por calle Pedro Chutro), más un cerco de cerramiento de planta baja en neonatologí­a"
Hospital Piñero - Proyecto De Reestructuración - Remodelación Guardia Pediátrica Y Traslado Farmacia,100.0,0.0,Varela Av. 1301,7,Flores,2017-07-08,2019-02-28,Salud,"La obra comprendió la remodelación y ampliación de la guardia de pediatrí­a ubicada en el Pabellón IV avanzando sobre el sector de farmacia el cual se trasladó al Pabellón II de manera de que se unificó el servicio, realizando una remodelación integral de ala correspondiente con la provisión de materiales, equipos y mano de obra especializada. S debió contemplar la adecuación de un sector para el funcionamiento provisorio de la guardia pediátrica y la incorporación de containers para depósitos de farmacia realizando la ejecución por etapas que permitieron el funcionamiento de áreas mientras duraron las obras. La superficie de intervención fue de un total de 635 m2 correspondientes a 115 m2 de guardia pediátrica, 52 m2 de hall de espera y 468 m2 de farmacia."
Ecoparque: Felinos Chicos - Modificaciones En Recinto,100.0,0.0,Republica De La India 3000,14,Palermo,2017-01-11,2017-12-29,Arquitectura,Se llevó a cabo las modificaciones en el recinto de felino chicos y se unificó con felinos grandes.
Ecoparque: Isla Cóndor - Modificaciones En Recinto,100.0,0.0,Republica De La India 3000,14,Palermo,2017-10-31,2017-12-26,Arquitectura,Se realizaron trabajos de mantenimiento (reparación y readecuación) y una obra nueva que se llevó a cabo en la Isla Biologí­a proyecto Cóndor.
Barrio Rodrigo Bueno: Infraestructura,100.0,0.0,España Av. 1800,4,La Boca,2018-06-22,2019-03-31,Hidráulica e Infraestructura,"Barrio Rodrigo Bueno Etapa 3. Infraestructura. Av. España, Reserva Ecológica Costanera Sur y barrio existente Rodrigo Bueno, barrio Puerto Madero, Comuna 1."
Acumar: Alvarado - Infraestructura,100.0,0.0,Alvarado,4,Barracas,2018-07-18,2020-03-31,Hidráulica e Infraestructura,"Ejecución de la infraestructura correspondiente a las 231 viviendas en construcción del barrio Alvarado, ubicado en las calles Australia, ví­as FF.CC., Agustí­n Magaldi y Alvarado, circunscripción 2, sección 26, manzana 37, Bº Barracas"
"Distrito Tecnológico: Retiro De Sistema De Almacenamiento Subterráneo De Hidrocarburos (Sash), Tanques, Cañerí­as Y Acceso A Predio Usal",100.0,0.0,"Zabaleta 330,332,348",4,Parque Patricios,2015-06-11,2015-09-08,Hidráulica E Infraestructura,Tratamiento De Suelos Contaminados Con Hidrocarburos
Barrio Fraga: Demoliciones,100.0,0.0,"Fraga Y Garcia, Teodoro",15,Chacarita,2017-11-06,2018-01-15,Hidráulica e Infraestructura,"Se demolieron los galpones existentes en el Barrio Fraga, Barrio Chacarita, Comuna 15."
Parque Avellaneda: Puesta En Valor De Asociación Vecinal Florentino Ameghino Y Biblioteca Popular,100.0,0.0,La Facultad 1772,9,Parque Avellaneda,2015-11-24,2016-01-22,Arquitectura,"Remodelacion General Y Puesta En Valor Contemplan, Mamposteria, Carpinterias Pintura E Instalaciones En General"
Barrio Fraga: Infraestructura,100.0,0.0,"Fraga Y Garcia, Teodoro",15,Chacarita,2018-01-08,2020-03-31,Hidráulica e Infraestructura,"Se están ejecutando obras de infraestructura para la manzana A, B, C y D del Barrio Fraga, Chacarita, Comuna 15."
Lacarra Y Av. Cruz: Adecuación De Red Interna Cloacal Conjunto Habitacional 180 Viviendas,100.0,0.0,"Fernandez De La Cruz, F., Gral. Av. Y Lacarra Av.",8,Villa Soldati,2016-01-11,2016-04-09,Hidráulica E Infraestructura,"Mejoramiento Del Funcionamiento, La Reparación Y Desobstrucción De La Red Del Sistema Cloacal Del Conjunto De Viviendas."
Barrio Pirelli: Reparación De Espacios Comunes En Ch 108 Viviendas - BÂ° Pirelli,100.0,0.0,"Suarez, Jose Leon 3701",8,Villa Lugano,2016-01-15,2016-04-13,Hidráulica E Infraestructura,"Reparaciones En Accesos, Tratamiento De Filtraciones, Reparación De Marquesina Y Cielorrasos. Puesta En Valor De Luminarias Y Pasillos"
"Barrio Los Piletones: Demolición De Viviendas Para Apertura Y Liberación De Espacios, Manzana Nº 9 Del Barrio Los Piletones",100.0,0.0,Lacarra Av. 2850,8,Villa Soldati,2015-11-24,2016-01-22,Hidráulica E Infraestructura,"Demolición De Las Viviendas De Manzana 9, 1012/2, 2415/4 Y 23/4 Para La Apertura De La Calle Que Dividirá La Manzana 9 De La Manzana 1"
Barrio Los Piletones: Demolición De Viviendas Para Apertura Y Liberación De Espacios En La Manzana Nº 10 Del Barrio Los Piletones,100.0,0.0,Lacarra Av. 2700,8,Villa Soldati,2015-11-24,2016-01-22,Hidráulica E Infraestructura,"La Demolición De Las Viviendas De Manzana 10, 1710/4 - 2103/5 - 2210/6.-.2412/6.-.2212/6-.-1813/7.-.1810/7.-.1006/8.-.1005/9, Con El Propósito De Recuperar El Borde Original Del Lago Regulador"
Barrio Fraga: Vivienda,100.0,0.0,"Fraga Y Garcia, Teodoro",15,Chacarita,2018-01-03,2019-09-30,Vivienda,"Barrio Fraga, Etapa 2. 678 Viviendas, 70 Locales Comerciales y Obras Exteriores. Tipologí­a Pb + 2 / 4 / 8 Pisos. Prolong. Av. Triunvirato, Av. Elcano, Guevara, Prolong. Céspedes, Prolong. Teodoro Garcí­a y Ví­as Ffcc Urquiza. Barrio Chacarita, Comuna 15."
Barrio Los Piletones: Demolición De Vivienda Para Materialización De Ochava En La Manzana 5a - Casa 1732/1- Barrio Los Piletones,100.0,0.0,Nuestra Sra. De Caacupé 3849,8,Villa Soldati,2016-06-27,2016-08-25,Hidráulica E Infraestructura,"La Demolición De Una Vivienda De Manzana 5a, Correspondiente A La Unidad Funcional Nº 2 De La Casa 1732/1, Lote 9 De Manzana 5 A"
Barrio Fraga: Vivienda,100.0,0.0,"Fraga Y Garcia, Teodoro",15,Chacarita,2018-01-03,2019-07-30,Vivienda,"Barrio Fraga, Etapa 2. 678 Viviendas, 70 Locales Comerciales y Obras Exteriores. Tipologí­a Pb + 2 / 4 / 8 Pisos. Prolong. Av. Triunvirato, Av. Elcano, Guevara, Prolong. Céspedes, Prolong. Teodoro Garcí­a Y Ví­as Ffcc Urquiza. Barrio Chacarita, Comuna 15."
Buenos Aires Playa 2016: Parque Indoamericano Obra Civil,100.0,0.0,Escalada Av. Y Castañares Av.,8,Villa Soldati,2016-12-14,2016-01-02,Espacio Público,Ejecucion De Playa Seca Para Programa Bs As Playa 2016
Buenos Aires Playa 2016:Parque Indoamericano Mantenimiento,100.0,0.0,Escalada Av. Y Castañares Av.,8,Villa Soldati,2016-01-04,2016-02-26,Espacio Público,Ejecucion De Playa Seca Para Programa Bs As Playa 2016
Buenos Aires Playa 2016: Parque Indoamericano - Instalación Eléctrica,100.0,0.0,Escalada Av. Y Castañares Av.,8,Villa Soldati,2015-12-14,2015-12-24,Espacio Público,Ejecucion De Playa Seca Para Programa Bs As Playa 2016
Barrio Los Piletones: Demolición De Viviendas Para La Liberación De Espacios Manzana Nº 10,100.0,0.0,Lacarra Av. 2700,8,Villa Soldati,2016-05-16,2016-06-14,Hidráulica E Infraestructura,En Respuesta A Amparos Judiciales Por Estar Dentro De Los Limites Del Lago
Barrio Los Piletones: Mejoramiento Del Sector Liberado Sobre El Lago Soldati Manzana NÂ° 9,100.0,0.0,Lacarra Av. 2700,8,Villa Soldati,2016-07-20,2016-08-18,Hidráulica E Infraestructura,Mejoramiento Del Sector Ya Demolido Con El Propósito De Recuperar El Borde Original Del Lago Regulador.
Rafael del Riego y Nuñez: Patio de Juegos.,100.0,0.0,O'higgins Y Arcos,14,Palermo,2017-06-19,2017-08-11,Espacio Público,Se cambiaron los pisos por unos anti golpes y colocaron juegos nuevos más seguros.
Barrio Ramon Carrillo: Cerco En Parroquia BÂ° Ramon Carrillo,100.0,0.0,"Acosta, Mariano Av. Y Bacle, Cesar H.",10,Floresta,2016-07-13,2016-09-10,Espacio Público,Corrimiento De La Reja En El Sector De La Parroquia Y Su Completamiento Hasta La Delimitación Del Predio De La Escuela Parroquial.
Barrio 20: Sector consolidado - Red peatonal y alumbrado,0.0,0.0,Sector Consolidado' Villa 20,8,Villa Lugano,2017-12-16,2022-10-31,Espacio Público,Realización de la ejecución de veredas y dotación del alumbrado público.
Barrio 26 De Junio: Conexiones Eléctricas En Complejo Habitacional 33 Viviendas,100.0,0.0,Portela Y Riestra Av.,8,Villa Soldati,2016-08-08,2016-09-06,Hidráulica E Infraestructura,Adecuación De Las Instalaciones Eléctricas De Los Edificios Del Predio Ubicado En La Av. Portela Y Calle Sin Nombre Oficial A Efectos De Posibilitar La Instalación De Los Medidores Del Servicio Eléctrico De La Distribuidora Edesur S. A.
Barrio 26 De Junio: Mejoras De Tendido Cloacal En El Complejo Habitacional 33 Viviendas-Riestra Y Portela,100.0,0.0,Portela Y Riestra Av.,8,Villa Soldati,2016-07-26,2016-09-08,Hidráulica E Infraestructura,Tendido Cloacal Del Barrio
Terminal Dellepiane: Muro Divisorio Estación Terminal Sur-Campo De Deportes Jorge Newery La Quemita-Club Huracán,100.0,0.0,Lacarra,7,Flores,2016-08-05,2016-10-03,Espacio Público,"Construcción Del Muro Divisorio (Con Una Extensión 404 Ml Y Una Altura De 3.00m) De La Nueva âEstacion Terminal Surâ Del Campo De Deporte J. Newbery, Conocido Como âLa Quemitaâ Del Club Huracán."
Parque Roca: Remodelación Del Sector Confiterí­a Y Sanitarios Sector Tenis (C) Parque Roca,100.0,0.0,"Roca, Cnel. Av. 4490",8,Villa Soldati,2016-09-06,2016-12-05,Espacio Público,La Adecuación Del Salón Y Los Sanitarios De La Confiterí­a Del Parque Roca Sector C
"Barrio 59 Viviendas: Reconstrucción De Las Unidades Funcionales 29, 30,49 Y 50 Del Complejo Habitacional Néstor Kirchner Sito En La Av. Escalada Nº 4551",100.0,0.0,Escalada Av. 4551,8,Villa Lugano,2016-09-06,2016-12-05,Vivienda,El Objeto De La Presente Contratación Está Referido A La Reconstrucción De Las Unidades Funcionales 29-30-49 Y 50 Del Complejo Habitacional Sito En Av. Escalada 4551 De La Caba Afectadas Por Incendio
Parque Patricios: Puesta En Valor De Plazoleta Pringles Y Calle Corrales Viejos,100.0,0.0,Monteagudo Y Caseros Av.,4,Parque Patricios,2015-04-08,2015-09-04,Espacio Público,Puesta En Valor De La Plazoleta Pringles Y La Calle Corrales Viejos.
Distrito De Las Artes: Puesta En Valor Calle Necochea Entre Brandsen Y Av. Pedro De Mendoza,100.0,0.0,Brandsen Y Don Pedro De Mendoza Av.,4,La Boca,2015-06-05,2016-02-29,Espacio Público,"La Propuesta De Intervención Consiste Reconstruir Veredas, Realizar Rampas Y Barandas."
Barrio Los Piletones: Instalación De Cañerí­a Para La Provisión Del Servicio De Agua Potable Al BÂ° Los Piletones,100.0,0.0,"Barros Pazos, Jose Y Lacarra Av.",8,Villa Soldati,2016-01-22,2016-03-21,Hidráulica E Infraestructura,"El Barrio A Dotar De Servicio Se Encuentra Emplazado En Las Calles , De La Ciudad Autónoma De Buenos Aires."
Distrito De Las Artes: Puesta En Valor Calle Pedro De Mendoza Entre Brasil Y Aristóbulo Del Valle,100.0,0.0,"Don Pedro De Mendoza Av. Y Blanes, Juan Manuel",4,La Boca,2016-05-04,2017-01-26,Espacio Público,"La Intervención Consiste En Mejorar Veredas, Realizar Rampas De Accesibilidad, Incorporar Verde Al Recorrido Y Mejorar Las Condiciones De Iluminación"
Parque Roca: Puesta En Valor Baños Y Sala De Médicos - Parque Roca - Sector C,100.0,0.0,"Roca, Cnel. Av. 4490",8,Villa Soldati,2016-12-01,2016-12-31,Espacio Público,Se Trata De Mejorar Las Condiciones De Los Baños Y Sala De Médicos A Fin De Cumplir Con Normas De Habilitacion Para El Programa De Colónias De Verano
Parque Roca: Puesta En Valor De Dos Canchas De Tenis De Piso Cemento - Parque Roca Sector C,100.0,0.0,"Roca, Cnel. Av. 4490",8,Villa Soldati,2016-12-01,2016-12-31,Espacio Público,"Se Trata De Mejorar Los Cercos, Pisos Y Demarcacion E Iluminacion De Dos Canchas De Tenis A Fin De Cumplir Con Las Normas De Habilitacion Para El Programa De Colónias De Verano"
Parque Roca: Obras Complementarias Para Piletas De Natación - Parque Roca Sector C,100.0,0.0,"Roca, Cnel. Av. 4490",8,Villa Soldati,2016-12-01,2016-12-31,Espacio Público,"Se Trata De Mejorar Los Cercos, Pisos, Pintura De Pileta A Fin De Cumplir Con Las Normas De Habilitacion Para El Programa De Colónias De Verano"
Parque Roca: Cerco En Lago - Parque Roca Sector C,100.0,0.0,"Roca, Cnel. Av. 4490",8,Villa Soldati,2016-12-01,2016-12-31,Espacio Público,Realizacion De Cerco Perimetral Al Lago Soldati A Fin De Cumplir Con Las Normas De Habilitacion Para El Programa De Colónias De Verano
Barrio Los Piletones: Ejecución De Calle De Enlace Entre El Complejo Habitacional Los Piletones Y Av. Asturias,100.0,0.0,Plumerillo Y Asturias Av (No Oficial),8,Villa Soldati,2016-11-24,2017-01-23,Hidráulica E Infraestructura,"Se Trata De Ejecutar Una Calle Que Vincule Al Complejo Habitacional Con La Av. Asturias. Hormigón Armado, Cordones Y Desagí¼es Pluviales"
Barrio Los Piletones: Obras Complementarias De Infraestructura Y Puesta En Régimen En Barrio Piletones Y Barrio Ramon Carrillo,100.0,0.0,"Lacarra Av. Y Barros Pazos, Jose",8,Villa Soldati,2016-12-28,2017-02-26,Hidráulica E Infraestructura,Mejoras En El Tendido A Fin De Poner En Funcionamiento Las Redes De Cloaca Y Agua Del Barrio Los Piletones
